"text","createdAt","retweetCount","viewCount"
"🚨URGENTE - Milei oficializa plano de privatizar a YPF, a “Petrobras argentina”, os Correios e mais 39 estatais

No total, 41 estatais foram listadas para  possível privatização https://t.co/FKCdjeCC0L","Thu Dec 28 16:42:20 +0000 2023","336","15635"
"""O mercado não vai gostar da medida adotada pela Petrobrás"".

As ações da Petrobrás agora: https://t.co/AmHchs8CZ4","Tue May 16 14:28:22 +0000 2023","2263","1709586"
"Jean Paul Prates tá se saindo melhor que a encomenda.
Estou hiper convencido que Lula foi cirúrgico ao colocá-lo na presidência da Petrobras.
Aqui ele responde a jornalista e a deixa desconcertada.
 https://t.co/sLglh7PCnd","Sun Dec 31 10:28:45 +0000 2023","889","101678"
"Distribuição de dividendos não é sangria.

Eu como brasileiro prefiro que a a Petrobras pague dividendos para que o Estado utilize esses recursos para fazer políticas públicas, inclusive bancar os 600 reais aos mais necessitados. 

Melhor que comprar Refinaria superfaturada. https://t.co/4fBrOKHIIq","Thu Nov 03 12:55:50 +0000 2022","643",
"DEDO DE QUEM? Daquele que você deve estar imaginando...

Eu amo o povo Baiano. 
Fiquei sabendo que a Refinaria Mataripe, antiga refinaria Landulpho Alves, não irá baixar os preços dos combustíveis como a Petrobras 

Essa refinaria tem o monopólio de combustível no Estado e isso vai dificultar que o povo baiano tenha os benefícios que o povo brasileiro vai ter com a redução dos preços dos combustíveis

Adivinhem o que eu descobri? 
O governo BOLSONARO privatizou a Rlam em março do ano passado para o grupo Mubadala Capital, fundos dos Emirados Árabes Unidos, por US$ 1,65 bilhão. 
De acordo com o Instituto de Estudos Estratégicos de Petróleo, Gás Natural e Biocombustíveis (Ineep), a refinaria foi vendida por um preço 55% ABAIXO DO PREÇO DO MERCADO 

Mais um feito que devemos ao Jair. Por isso que ele foi ""tão bem votado"" na Bahia....","Wed May 17 21:06:43 +0000 2023","1597","759182"
"Pós eleições a Petrobras #PETR4 fez um padrão gráfico chamado de Faz o L. 
-31,66%. https://t.co/Gmb05eX8Ir","Thu Nov 10 15:44:22 +0000 2022","2010",
"☀️
É com muita alegria que informo que foi iniciada, nessa manhã, a perfuração do poço 3-RNS-160 (*denominação corrigida), Pitu Oeste, na Bacia Potiguar, Margem Equatorial Brasil. 
Broca no fundo! Dedos cruzados! 
O futuro já começou! 
A PETROBRAS VOLTOU
🙏🏽🤞🤜🏽🤛🏽

MAIS INFO: 
A lâmina d’água é de 1180 metros e a profundidade total esperada é de 4230m.

Temos a expectativa de atingirmos o reservatório até o final de janeiro.

O outro poço programado é o Anhanguá que fica a aproximadamente 80 km da costa e o início dependerá da duração de Pitu Oeste. Utilizaremos a mesma sonda.

Seguem imagens aceleradas do início da perfuração de Pitu Oeste, hoje pela manhã. 

PS: *Obrigado, atento @luisf_petrofla!","Sat Dec 23 14:06:54 +0000 2023","247","39775"
"Bolsonaro falando da corrupção na Petrobras. A cara do Lula: https://t.co/jGfFcbq85R","Mon Aug 29 00:18:59 +0000 2022","1557",
"Surreal o que aconteceu na Petrobras.

- 27/04: Petrobras nomeia 6 conselheiros, sendo que 3 não poderiam ser indicados, segundo estatuto deles.

- 16/10: Entramos com uma ação pedindo afastamento desses 3 conselheiros por ferir o Próprio Estatuto DELES. https://t.co/FPDfYh3tYC","Fri Dec 01 13:18:33 +0000 2023","68","85394"
"""Se mudar a política de preços, a Petrobrás vai falir"". 

A Petrobrás:","Tue Dec 26 00:46:51 +0000 2023","558","97358"
"Hoje foi um dia de 11 VITÓRIAS consecutivas do governo @LulaOficial 

1. Mudança na Petrobras 
2. Caiu preço da gasolina
3. Caiu preço do diesel
4. Caiu preso do gás de cozinha 
5. Bolsonaro depondo há horas
6. Entrevista vexatória do Valdemar da Costa Neto
7. Deltan sendo julgado pelo TSE
8. Maioria esmagadora de aprovação de governo
9. Maioria esmagadora de aprovação pessoal do presidente 10. Ações da Petrobras SUBIRAM
11. Medidas beneficiando a classe média","Tue May 16 20:03:37 +0000 2023","4675","1297796"
"Mudando um pouco de assunto… que “despiora” da Petrobras, não?! https://t.co/ogNJknOY6z","Thu Feb 24 20:20:03 +0000 2022","4008",
"Petrobras 2016
Valor de mercado: R$ 68 bi

Petrobras 2022
Valor de mercado: R$ 520 bi
Dividendos: R$ 136 bi","Mon Oct 24 13:00:59 +0000 2022","5075",
"📚 CONCURSO DA PETROBRAS

A Petrobras divulgou hoje (26.12), edital de processo seletivo para diversas áreas de nível técnico, com 916 vagas (20% para PCD e 20% para negros) e remuneração mínima de R$ 5.878,82. 
As vagas são para os estados de São Paulo, Minas Gerais, Rio de Janeiro, Espirito Santo, Paraná, Rio Grande do Sul e Pernambuco.","Tue Dec 26 13:04:21 +0000 2023","87","62930"
"E aí, vcs lembram do ex governador bahiano que comprou 300 respiradores, que nunca foram entregues de uma ""empresa"" de maconha? Pois é,esse gênio da negociata ,será o novo presidente da Petrobras. A ousadia da quadrilha é insuperável. https://t.co/W1DCzWfros","Mon Dec 04 13:31:15 +0000 2023","691","12823"
"A Petrobras divulgou que recebeu R$439 milhões, só no último trimestre, em acordos de leniência da Lava-Jato. Ao todo, foram R$6,7 BILHÕES recuperados dessa forma. 

O chefe da quadrilha que assaltou a estatal estará de volta ano que vem. 🤡 https://t.co/tugUB0A76i","Wed Nov 02 14:01:46 +0000 2022","3514",
"É verdade, o PT provou ser possível lucrar com a Petrobras. Os corruptos todos ligados ao petrolão que o digam... https://t.co/Ub7KL9E993","Fri Jun 17 19:56:52 +0000 2022","2007",
"- Diretor Rafael Chaves e a bilionária corrupção na Petrobrás.
- Pólo GASLUB.
- Itaboraí /RJ, 31 Jan 22. https://t.co/9lTByPFHWb","Mon Jan 31 22:51:07 +0000 2022","7102",
"A Petrobrás anunciou hoje o início das negociações para recomprar a Refinaria de Mataripe — a antiga Refinaria Landulpho Alves (RLAM), na Bahia. A refinaria, a segunda maior do Brasil, foi privatizada pelo governo Bolsonaro em 2021.

1/18 https://t.co/3ewwlbAZi3","Fri Dec 22 18:21:04 +0000 2023","563","98607"
"CHINA/VALE3/MINÉRIO DE FERRO

ALGUNS DESTAQUES PARA A SEMANA.

1 - Efeito do Scrap do Minério
2 - Tendência de estoque
3 - Dados da semana
4 - Governo tentando sair do ""isolamento""
5 - Beijing incomodada com Dalian
6 - Até quando vai o rally? https://t.co/20XHJnvvv5","Mon Nov 13 01:19:12 +0000 2023","10","22191"
"o pior de tudo é que eles fazem isso na cara dura e muita pessoa física acaba se dando mal #vale3 https://t.co/lIDLXSlD0t","Wed Feb 01 13:55:26 +0000 2023","39","93897"
"VALE3/CHINA/MINÉRIO DE FERRO

Você sabe por que o julgamento da Evergrande 'micou'? Lobby. 
Apesar do julgamento ser em Hong Kong, teoricamente um país à parte, a influência de Pequim é gigante. A empresa não tem salvação, mas uma liquidação traria pressões que Pequim não deseja, principalmente agora. Seria um problema maior em um setor que já sofre há tempos.","Wed Dec 06 00:04:38 +0000 2023","6","4502"
"CHINA REPORT #10

TUDO QUE VOCÊ PRECISA SABER DO MERCADO CHINÊS ATÉ O FINAL DO ANO! 

-VALE3
-MINÉRIO DE FERRO
-MERCADO IMOBILIÁRIO
-PERSPECTIVAS

ACOMPANHE ATÉ O FINAL! https://t.co/l8LFHyPXTK","Sun Oct 01 23:25:58 +0000 2023","38","93784"
"Escolhi, na minha opniao, as 20 melhores ações das 45 que integram o ETF Divo11 (dividendos da b3):

Alup11
Bbas3
Agro3
Cmig3
Cmin3
Egie3
Goau4
Rani3
Itsa4
Kple3
Mrfg3
Petr4
Pssa3
Rapt4
Taee11
Vivt3
Trpl3
Unip6
Vale3
Vbbr3

Para quem quer ter uma carteira focada em dividendos ultra diversificada, essas 20 ações que passaram pela metodologia do idiv e meu filtro podem ser interessantes.

* NÃO É RECOMENDAÇÃO

Abaixo o link da metodologia usada pela idvi:

https://t.co/FmiFomhVYz

E anexado esta a composição completa com as 45 acoes.","Wed Jul 19 10:45:45 +0000 2023","41","209553"
"CHINA/VALE3/MINÉRIO DE FERRO

DADOS PÉSSIMOS DO IMOBILIÁRIO CHINÊS, QUANTO ISSO AFETA O MINÉRIO NO CURTO PRAZO(MESES)? 

POUCO, MUITO POUCO, QUASE NADA!

Acompanhem as imagens abaixo: dados do imobiliário e fluxo de infraestrutura

- Imobiliário privado NÃO É MAIS o maior consumidor de aço.
- Ninguém espera melhora do imob, nem Beijing
- Acho o patamar atual do minério caro, principalmente no risco de upside
- Acompanhar apenas dados do imobiliário é operar olhando retrovisor
- Infra compensou a queda do imobiliário
- O preço até jan/fev segue o fluxo de estoques e expectativas das fábricas para o ano novo chinês","Mon Nov 20 00:21:06 +0000 2023","5","10448"
"Fui abrir a carteira do NDIV11, o novo ETF de dividendos que vai ter por aqui. 

Eu como um bom inocente abri achando que ia ser só elétrica, banco, saneamento, etc.

Mas não, entupiram de commodity: BRAP4, CMIN3, CSNA3, GGBR4, GOAU4, MRFG3, PETR4 e VALE3.

Os anos de 2021/22 foram uma das piores coisas que aconteceram pra quem gosta de dividendos. 

Commodity é risco DEMAIS e o investidor de dividendos tem que tomar cuidado dobrado com esse tipo de empresa. 

No topo pagam muito, mas depois a perda vem no preço da ação (quando o ciclo vira) e eu prometo pra vocês que commodity nenhuma paga dividendo no low do ciclo.","Sat Sep 30 01:55:24 +0000 2023","7","64190"
"VALE3/CHINA/MINÉRIO DE FERRO
1/3

Três gráficos muito bons: estoques de minério, estoques de aço e exportações.

A sazonalidade é interessante no estoque de minério. Reparem na tendência para os próximos meses, vai ao encontro do próximo gráfico. https://t.co/3V6tUG2mdB","Fri Nov 17 00:06:19 +0000 2023","3","14641"
"#VALE3
Nossa Valesca anunciou um provento de R$ 2,33 por ação, ou um DY de 3,5%.

Além disso, anunciaram um programa de recompra de 150 milhões de ações, ou seja, 3,5% do free float.

Já que voces nao puxam o papel, a empresa vai fazer o favor de raspar no fundo. https://t.co/z3pVHWknBW","Thu Oct 26 19:16:56 +0000 2023","12","14334"
"Ibovespa fecha preliminarmente com queda de 0,8%, aos 103,4 mil pontos, pressionado por perdas de Petrobras (PETR4) e bancos; ações da Vale (VALE3) fecharam com leve queda. https://t.co/KIbnnSVaen","Thu Mar 02 23:57:11 +0000 2023","6","678"
"🚨 COMO FUNCIONA A MANIPULAÇÃO DO IBOV

Já perceberam que as vezes está tendo um mar de 🩸🩸🩸 na sua carteira, mas o índice só cai 1% ?

Esse foi um daqueles dias.

Na maioria das vezes o índice é segurado pelo FLUXO e ROTATION entre 3 ativos:

- VALE3
- PETR4
- BANCOS

Isso é nitidamente perceptível em dias que parece que o mundo vai acabar, mas não é refletido % no Ibovespa.

Pode reparar que tem pelo menos um dos 3 positivos ou levemente neutro.

PRA CAIR FEIO, OS 3 PRECISAM CAIR JUNTOS","Sat Oct 14 08:13:56 +0000 2023","11","16751"
"Ja que muita gente pediu, segue uma carteira de 20 açoes para os proximos 2-5 anos com 10 melhores de divo11 e smal11 na minha opniao: 

Petr4
Vale3
Cmin3
Goau4
Itsa4
Bbas3
Pssa3
Egie3
Cmig3
Unip6
Smto3
Slce3
Embr3
Eztc3
Ceab3
Pomo4
Rapt4
Kple3
Leve3
Tupy3 

Eu alocaria 60% igualmente nas 10 primeiras e 40% igualmente nas outras. 

Reinvestiria os dividendos trimestrealmente igualmente entre elas. Enquanto isso coolocaria os dividendos em imab11.

E ai o que acham? Quais tirariam ou adicionariam? 

Obs: Não é recomendaçao!!","Thu Aug 24 15:31:26 +0000 2023","18","93689"
"VALE ASSINA ACORDO PARA FORNECER 4 MILHÕES DE TONELADAS DE MINÉRIO DE FERRO POR ANO PARA ARÁBIA SAUDITA

A Vale (#VALE3) e o grupo siderúrgico indiano Essar firmaram parceria para fornecimento de minério de ferro para o projeto Green Steel Arabia (GSA), na Arábia Saudita. A Vale fornecerá 4 milhões de toneladas por ano de aglomerados (pelotas ou briquetes) para a rota de redução direta. Os briquetes serão produzidos pela Vale no próprio “mega hub” da Arábia Saudita. Já as pelotas poderão ser produzidas pela empresa em Omã ou no Brasil. “Esse acordo representa um passo importante no desenvolvimento dos 'mega hubs', um modelo de negócio inovador que tem como objetivo apoiar a descarbonização do setor siderúrgico e contribuir para a luta global contra a mudança climática”, explica o vice-presidente de soluções de minério de ferro, Marcello Spinelli. “Além da Arábia Saudita, também anunciamos 'mega hubs' nos Emirados Árabes Unidos e em Omã.”  

Fonte: BDM","Mon Sep 11 22:13:45 +0000 2023","14","31968"
"Resultados acima da expectativa da VALE (VALE3)

Lucro líquido: R$ 13,9 bi (-35,7%)

Ebitda ajustado: R$ 20,4 bi (+14%)

Resultado acima das expectativas, mesmo com cenário desafiador na China. https://t.co/5HVvckEv3E","Thu Oct 26 22:45:36 +0000 2023","4","9123"
"Pananapanema (PMAM3) - Prejuízo de R$ 382 milhões. Isso aqui foi feio demais, empresa está com baixo capital de giro a parando as produções em alguns momentos :(

Em 1990 a empresa já chegou a ser 25% do Ibovespa, muito superior à PETR4 e VALE3, hoje ela vale praticamente zero em relação à antigamente.

Lembrando que a VALE já tentou comprar a PMAM3 quando estava bem das pernas, pelo valor de R$ 2 bi em 2010. Hoje vale menos de R$ 200 milhões POIS OS ACIONISTAS REJEITARAM A OFERTA DA VALE, acredito que devem estar arrependidos até hoje...","Fri Nov 10 22:08:30 +0000 2023","6","36710"
"É hora de comprar Vale? Ações têm sido vistas como baratas por analistas, mas grande dúvida é o que será da economia da China, principal compradora do minério de ferro da empresa. BTG sugere entrar no papel com visão de longo prazo; comentei na TC Rádio #VALE3 @tcinvestimentos https://t.co/ma9J2ifnco","Tue Jul 18 17:58:35 +0000 2023","5","9456"
"🫡🫡 Se eu tivesse que montar uma carteira de 20 ações que eu não pudesse tocar nos próximos 20 anos: 

Itsa4
Bbas3
Bpac11
Pssa3
Cxse3
Vale3 
Cmin3
Petr4
Ugpa3
Egie3
Trpl4
Eqtl3
Slce3
Agro3
Smto3 
Rani3
Wege3
Tots3
Tupy3
Kepl3

O que acham? 

Obs: Reinvestiriaos dividendos igualmente entre todas. 

Obs2: NÃO È RECOMENDAÇÃO!","Thu Dec 21 10:58:35 +0000 2023","3","22214"
"Em 2023, PETR4 +60% e VALE3 -20%
Em 12 meses, PETR4 +80% e VALE3 0 a 0.
Muito gritante para se ignorar. https://t.co/PeEwEawHH6","Mon Jun 19 17:50:20 +0000 2023","6","41338"
"Retorno de alguns dos melhores ativos e líquidos da bolsa (com os dividendos reinvestidos) desde o início do plano real (29 anos):

WEGE3: 237.000% (equivale a 180% do CDI);
ITUB4: 40.250% (equivalente a 140% do CDI);
VALE3: 31.880% (equivalente a 135% do CDI);
PETR4: 14.840% (equivalente a 116% do CDI).
IBOV: 3.194 (equivalente a 81% do CDI).

Conclusões?","Mon Jul 17 18:31:29 +0000 2023","23","103339"
"PETR4 (linha azul) contra VALE3 (linha laranja) em 2023. Bela boca de jacaré.
É hora de um Long &amp; Short: C VALE3 x V PETR4? https://t.co/k7NuejV3Lf","Thu Jun 15 20:36:58 +0000 2023","7","47147"
"SE QUEREM DESTRUIR O BRASIL, ESTÃO INDO BEM!

A perda de credibilidade de Lula/Haddad nos Mercados, é perceptível a olho nu. Hoje foi a quarta sessão consecutiva de queda no índice Ibovespa (terça-feira, dia 26)… e são fáceis tanto a explicação, quanto o entendimento: a percepção de riscos segue piorando no mercado internacional, e no mercado nacional.

Em paralelo, a Ata do Comitê de Política Monetária, o COPOM,  foi cautelosa, indicando que o ritmo de queda da taxa Selic, dos juros básicos, não deverá, a bem do bom senso, aumentar no curto/médio prazos.

Os agentes voltam a olhar, adicionalmente, para o cenário fiscal local. Atenção a isso, jovens Lula/Haddad. Prestem atenção na postura, sábia e firme, do Federal Reserve Bank, o Banco Central dos EUA.

IPCA-15, que é a prévia da inflação oficial do País, subiu 0,35% em setembro (puxado pelos preços dos combustíveis), após ter registrado alta de 0,28% em agosto, informou hoje o IBGE, presidido, agora, pelo inconfiável Márcio Pochman.

Em setembro de 2022, a taxa foi de -0,37%. E, nos últimos 12 meses, a variação do IPCA-15 foi de 5,00%, ante 4,24% observados por nós, com olhos no dezembro, no que poderá ser a inflação no final desse mês de dezembro.

Os juros futuros avançaram por toda a curva e o dólar subiu 0,44% a R$ 4,99! Resultado: as empresas voltadas para o consumo doméstico logo sentiram o efeito negativo.

O Ibovespa anotou queda de 1,41% aos 114,3 mil pontos. Em NY: Dow Jones -1,14%, S&P 500 -1,46% e Nasdaq -1,57%. O Stoxx europeu 600 ficou no vermelho, em 0,61%.

Se o plano estratégico desse governo - pensei que não tinha nenhum - é destruir o Brasil, dá para dizer que o governo está sendo bem sucedido!!!","Tue Sep 26 21:15:15 +0000 2023","409","29083"
"OLHA SÓ A DIFERENÇA!! 

Com Bolsonaro: 23/11/2022
Dólar: R$ 5,37 
Ibovespa: 109.037
Inflação: 5,13% 
Desemprego: 9,3%
PIB: 9,9 TRI

Com Lula: 23/11/2023
Dólar: R$ 4,79
Ibovespa: 127.626
Inflação: 3,75% 
Desemprego: 7,7% 
PIB: 10,70 TRI

OS NÚMEROS NÃO MENTEM. LULA É O MELHOR!🇧🇷🌟 https://t.co/GiigGHwKvY","Thu Nov 23 15:30:02 +0000 2023","1511","224769"
"Bolsa hoje: Ibovespa fecha acima dos 133 mil pontos pela primeira vez na história; dólar desce a R$ 4,82.

Mais um oferecimento do Lula da Sorte. Faz o L https://t.co/PzD8qKy2z4","Tue Dec 26 21:32:17 +0000 2023","255","29964"
"Hoje o Ibovespa bateu recorde e fechou com a maior pontuação da sua história. Lembram das previsões de algumas pessoas antes e depois das eleições? https://t.co/yNxUC5TIoR","Thu Dec 14 22:45:49 +0000 2023","2593","796707"
"🚨URGENTE: A Ibovespa acaba de atingir o seu maior patamar NA HISTÓRIA! FAZ O L! https://t.co/42kLsp2DeO","Wed Dec 13 21:07:22 +0000 2023","1453","326736"
"🚨ATENÇÃO: Com Lula, Ibovespa retoma os 127 mil pontos e tem maior ganho mensal em três anos. https://t.co/qKiqAQAalQ","Thu Nov 30 22:50:39 +0000 2023","667","257636"
"Petrobras assusta e derruba Ibovespa! https://t.co/NtJIP41WnN","Tue Oct 24 10:17:14 +0000 2023","248","9189"
